stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,precision_normal,recall_normal,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Baseline,models/tflite/saved_model_original.tflite,817528,0.7796554565429688,204880,0.18356061713951446,0.1779645139791089,0.9944053543847606,0.30189937555846746,0.8760927404028886,0.008538491743037703,1.8741130828857422,1.856088638305664,1.9574165344238281,53358.57313691067,1.0
Traditional+PTQ,models/tflite/saved_model_no_qat_ptq.tflite,70856,0.06757354736328125,61969,0.2203982645997855,0.18548227939163595,1.0,0.31292290507593495,1.0,0.05211999081324967,0.504302978515625,0.4763603210449219,0.7305145263671875,198293.49470499245,11.537879643220052
Traditional+QAT,models/tflite/saved_model_traditional_qat.tflite,66600,0.06351470947265625,62048,0.9638752802963829,0.8702790675410463,0.9360391281963274,0.9019620813110308,0.98596503119928,0.9698837579735807,0.4856586456298828,0.47850608825683594,0.5314350128173828,205905.94010800196,12.275195195195195
QAT+PTQ,models/tflite/saved_model_qat_ptq.tflite,68624,0.0654449462890625,61520,0.17754033830554744,0.17753282087374056,1.0,0.30153354153136813,1.0,1.1113004437793105e-05,0.47423839569091797,0.4661083221435547,0.5156993865966797,210864.41104016892,11.913149918395897
QAT+QAT,models/tflite/saved_model_pruned_qat.tflite,66600,0.06351470947265625,62048,0.9578458613629717,0.8642728316117396,0.9046164407070534,0.8839845715244005,0.9792017482805332,0.9693355164213162,0.4808187484741211,0.4737377166748047,0.5204677581787109,207978.57886646502,12.275195195195195
