stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Original,models/tflite/saved_model_original.tflite,821632,0.7835693359375,205777,0.8275210835295169,0.5054018912529551,0.9055424952877141,0.6487327127760456,3.1001806259155273,2.713441848754883,3.8552284240722656,32256.185063561767,1.0
Compressed (PTQ),models/tflite/saved_model_pruned_quantized.tflite,70896,0.0676116943359375,61969,0.880639657895521,0.5975167733477289,0.9845606455302116,0.7436949583663284,0.7911443710327148,0.6768703460693359,1.0881423950195312,126399.18030316729,11.589257503949447
