stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Original,models/tflite/saved_model_original.tflite,821648,0.7835845947265625,205777,0.7698478613061209,0.4241744315289767,0.8651637781261918,0.5692538249747325,1.6002178192138672,1.5554428100585938,1.7590522766113281,62491.49259513096,1.0
Compressed (PTQ),models/tflite/saved_model_pruned_quantized.tflite,70896,0.0676116943359375,61969,0.8257313644066219,0.8066465256797583,0.01131403873045468,0.02231508566652737,0.40645599365234375,0.3838539123535156,0.4730224609375,246029.09432191457,11.589483186639585
