stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,precision_normal,recall_normal,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Original,models/tflite/saved_model_original.tflite,248488,0.23697662353515625,62036,0.04822019250826951,0.003721599573040561,0.0165406527310079,0.006076095116951216,0.20757679180887373,0.05498126460524591,0.7657289505004883,0.7581710815429688,0.7979869842529297,130594.51380888626,1.0
Compressed (PTQ),models/tflite/saved_model_pruned_quantized.tflite,26648,0.02541351318359375,20820,0.1531647644306702,0.05169470011100547,0.21994197005315883,0.08371354410176214,0.454865684896026,0.1389131211043261,0.4002809524536133,0.39267539978027344,0.4341602325439453,249824.5279647388,9.324827379165416
Original (no distill),models/tflite/saved_model_original_no_distill.tflite,821688,0.7836227416992188,205777,0.7745962094346932,0.43009192065795837,0.8660863671982548,0.5747615935459841,0.9635297103371901,0.7550703085803135,1.8312692642211914,1.8243789672851562,1.8486976623535156,54606.934083245455,0.3024116209558859
Compressed PTQ (no distill),models/tflite/saved_model_pruned_quantized_no_distill.tflite,70920,0.06763458251953125,61969,0.5328135709389993,0.2677343091014934,0.9545714467246966,0.4181793721557039,0.9785735690740186,0.4428016760155307,0.49533843994140625,0.4878044128417969,0.5307197570800781,201882.17173661917,3.5037789058093627
