stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Keras,models/global_model.h5,884848,0.8438568115234375,208385,0.8224688017938968,0.0,0.0,0.0,236.83795928955078,93.83106231689453,1434.067964553833,422.22961344529693,1.0
Original (TFLite),models/tflite/saved_model_original.tflite,821632,0.7835693359375,205777,0.669463537096617,0.34271450584418023,0.9389565814312683,0.5021476165127847,2.3440122604370117,2.3179054260253906,2.4199485778808594,42661.892895285564,1.0769395544477334
Compressed (PTQ),models/tflite/saved_model_pruned_quantized.tflite,70896,0.0676116943359375,61969,0.9439072097104416,0.8323411209498558,0.856581431268234,0.8442873212277037,0.5507230758666992,0.5419254302978516,0.591278076171875,181579.4623143859,12.480929812683367
