stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Original,models/tflite/saved_model_original.tflite,821648,0.7835845947265625,205777,0.9490400551200164,0.8007178106774339,0.9453790414848087,0.867055954451386,1.6800165176391602,1.5642642974853516,1.7900466918945312,59523.224295749664,1.0
Compressed,models/tflite/saved_model_pruned_quantized.tflite,76640,0.073089599609375,61969,0.82421928828141,0.0,0.0,0.0,0.7279157638549805,0.6804466247558594,0.8020401000976562,137378.533294029,10.720876826722337
