stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,precision_normal,recall_normal,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Original,models/tflite/saved_model_original.tflite,821632,0.7835693359375,205777,0.4787005215950083,0.25071912406049923,0.9737772438647675,0.3987673365262644,0.9850059367855005,0.3718374241537447,1.9015312194824219,1.873016357421875,1.9829273223876953,52589.19705100557,1.0
QAT+Prune only,models/tflite/saved_model_qat_pruned_float32.tflite,248228,0.23672866821289062,61969,0.3321908209027981,0.20979603614001552,0.9982323665694183,0.34672230087176814,0.9979791638054504,0.1884246945775947,0.7455348968505859,0.7243156433105469,0.8029937744140625,134131.88359449952,3.3099892034742253
Compressed (PTQ),models/tflite/saved_model_pruned_quantized.tflite,70920,0.06763458251953125,61969,0.331733815930584,0.2096825940412033,0.9982323665694183,0.34656736426603113,0.9979731990003738,0.18786904435570503,0.4725456237792969,0.4649162292480469,0.5204677581787109,211619.77800201817,11.585335589396504
QAT+PTQ,models/tflite/saved_model_qat_ptq.tflite,70904,0.06761932373046875,61969,0.331733815930584,0.2096825940412033,0.9982323665694183,0.34656736426603113,0.9979731990003738,0.18786904435570503,0.4759073257446289,0.4634857177734375,0.5300045013427734,210124.9436400982,11.587949904095678
noQAT+PTQ,models/tflite/saved_model_no_qat_ptq.tflite,70920,0.06763458251953125,61969,0.8224688017938968,0.0,0.0,0.0,0.8224688017938968,1.0,0.47440528869628906,0.46706199645996094,0.5192756652832031,210790.2301738868,11.585335589396504
