stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Original,models/tflite/saved_model_original.tflite,821632,0.7835693359375,205777,0.4077842167274444,0.21829271876694872,0.9592828713324645,0.35565354412968153,1.8688678741455078,1.6279220581054688,2.1047592163085938,53508.330569234306,1.0
Compressed (PTQ),models/tflite/saved_model_pruned_quantized.tflite,70896,0.0676116943359375,61969,0.9058548655855365,0.6937870574714982,0.8009345684665328,0.7435204359673024,1.4908075332641602,0.8461475372314453,3.058195114135742,67077.7399286731,11.589257503949447
