stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,precision_normal,recall_normal,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Original,models/tflite/saved_model_original.tflite,821632,0.7835693359375,205777,0.7370941795846739,0.3718537352747494,0.6977346833705166,0.4851496963115879,0.9195341910017909,0.7455899894056024,2.274298667907715,2.2568702697753906,2.3338794708251953,43969.59880911197,1.0
QAT+Prune only,models/tflite/saved_model_qat_pruned_float32.tflite,248228,0.23672866821289062,61969,0.9190369991225504,0.6914795930696179,0.9821692122876265,0.8115800221220114,0.9957670966112329,0.9054098105603177,0.8312702178955078,0.8182525634765625,0.8726119995117188,120297.82596225549,3.3099892034742253
Compressed (PTQ),models/tflite/saved_model_pruned_quantized.tflite,70920,0.06763458251953125,61969,0.9189486448279224,0.6923946194879522,0.9778960013729192,0.8107450539600333,0.9947626734762754,0.9062247642190892,0.5368471145629883,0.5273818969726562,0.5791187286376953,186272.7716836168,11.585335589396504
QAT+PTQ,models/tflite/saved_model_qat_ptq.tflite,70904,0.06761932373046875,61969,0.9189486448279224,0.6923946194879522,0.9778960013729192,0.8107450539600333,0.9947626734762754,0.9062247642190892,0.5357265472412109,0.5254745483398438,0.5764961242675781,186662.39430351582,11.587949904095678
Compressed (QAT),models/tflite/saved_model_pruned_qat.tflite,66360,0.06328582763671875,62048,0.9044646339085503,0.9822254076330407,0.4703792689205423,0.6361241659413983,0.8972392689107249,0.9981626499329516,0.5524873733520508,0.5409717559814453,0.5981922149658203,180999.61161696803,12.381434599156119
noQAT+PTQ,models/tflite/saved_model_no_qat_ptq.tflite,70920,0.06763458251953125,61969,0.9093606805108706,0.6647831010654279,0.9872833361935816,0.7945555494171592,0.9969340383803779,0.8925409514213533,0.5390167236328125,0.5290508270263672,0.5779266357421875,185523.0007077141,11.585335589396504
