stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Keras,models/global_model.h5,884848,0.8438568115234375,208385,0.829622991384432,0.0,0.0,0.0,253.23998928070068,99.78342056274414,1577.0668983459473,394.8823417819539,1.0
Original (TFLite),models/tflite/saved_model_original.tflite,821632,0.7835693359375,205777,0.7142519938628831,0.35888803527126284,0.8610944782971129,0.5066244836494757,2.327847480773926,2.244710922241211,2.4759769439697266,42958.14086872804,1.0769395544477334
Compressed (PTQ),models/tflite/saved_model_pruned_quantized.tflite,70896,0.0676116943359375,61969,0.8849150545399262,0.602870136733433,0.950946896316908,0.7379214839514946,0.5414485931396484,0.5278587341308594,0.5986690521240234,184689.74020255395,12.480929812683367
