stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Keras,models/global_model.h5,884848,0.8438568115234375,208385,0.8224688017938968,0.0,0.0,0.0,257.25812911987305,96.76003456115723,1646.3022232055664,388.71463592664,1.0
Original (TFLite),models/tflite/saved_model_original.tflite,821996,0.7839164733886719,205777,0.8224688017938968,0.0,0.0,0.0,2.335357666015625,2.302408218383789,2.4137496948242188,42819.993466187516,1.0764626591856894
Compressed (PTQ),models/tflite/saved_model_pruned_quantized.tflite,70904,0.06761932373046875,61969,0.739726528224627,0.40472481827622014,0.9899262055946456,0.5745490403099694,0.5424261093139648,0.5314350128173828,0.5886554718017578,184356.9073886862,12.479521606679453
Compressed (QAT),models/tflite/saved_model_pruned_qat.tflite,66320,0.0632476806640625,62048,0.7669701179682168,0.4225193956717027,0.8523768663119958,0.564980491633584,0.5482673645019531,0.5359649658203125,0.5779266357421875,182392.7639589494,13.342098914354644
