stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,precision_normal,recall_normal,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Original,models/tflite/saved_model_original.tflite,821648,0.7835845947265625,205777,0.829622991384432,0.0,0.0,0.0,0.829622991384432,1.0,1.1413812637329102,1.119375228881836,1.3000965118408203,87613.14310780607,1.0
Compressed (PTQ),models/tflite/saved_model_pruned_quantized.tflite,70896,0.0676116943359375,61969,0.8282247369021162,0.0647571606475716,0.0006105221138154109,0.0012096398995068392,0.82945306207499,0.9981892095212376,0.42006969451904297,0.4134178161621094,0.45490264892578125,238055.73528577105,11.589483186639585
