stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Original,models/tflite/saved_model_original.tflite,821632,0.7835693359375,205777,0.6153339907863231,0.2866860217366197,0.845173940098388,0.42814405091146995,4.01606559753418,3.0672550201416016,7.9898834228515625,24899.991688731105,1.0
Compressed (PTQ),models/tflite/saved_model_pruned_quantized.tflite,70896,0.0676116943359375,61969,0.9342580349623631,0.7840788130254382,0.8475338428844822,0.8145724135207263,0.9777307510375977,0.7672309875488281,1.2068748474121094,102277.64637030895,11.589257503949447
