stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Original,models/tflite/saved_model_original.tflite,821632,0.7835693359375,205777,0.6566495102108584,0.324902904954176,0.9419182135183685,0.4831494507612257,3.519272804260254,2.7031898498535156,4.966974258422852,28414.961147355512,1.0
Compressed (PTQ),models/tflite/saved_model_pruned_quantized.tflite,70896,0.0676116943359375,61969,0.905434789131622,0.6778544277066029,0.8479447712303194,0.7534190842800363,0.8814334869384766,0.6735324859619141,1.3248920440673828,113451.55531512038,11.589257503949447
