stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,precision_normal,recall_normal,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Baseline,models/tflite/saved_model_original.tflite,821560,0.7835006713867188,205777,0.9155332943355757,0.7199072740885791,0.8580573193753218,0.7829348115438217,0.9680375001932203,0.9279395748905369,1.9061565399169922,1.863241195678711,1.9948482513427734,52461.588492808005,1.0
Traditional+PTQ,models/tflite/saved_model_no_qat_ptq.tflite,70856,0.06757354736328125,61969,0.2203982645997855,0.18548227939163595,1.0,0.31292290507593495,1.0,0.05211999081324967,0.4826068878173828,0.47397613525390625,0.5340576171875,207207.9834008497,11.594783786835272
QAT+PTQ,models/tflite/saved_model_qat_ptq.tflite,70848,0.06756591796875,61969,0.931872745442137,0.903154822050073,0.6902694353869916,0.7824911239725695,0.9363810369806372,0.9840232039532661,0.4842042922973633,0.47588348388671875,0.5340576171875,206524.39805012557,11.596093044263776
QAT+QAT,models/tflite/saved_model_pruned_qat.tflite,66600,0.06351470947265625,62048,0.8905564492541679,0.8294221698113208,0.4828213488930839,0.6103481939472828,0.8976024790692617,0.9785667187743097,0.4964113235473633,0.48804283142089844,0.5445480346679688,201445.84794198163,12.335735735735735
