stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,precision_normal,recall_normal,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Original,models/tflite/saved_model_original.tflite,821632,0.7835693359375,205777,0.4879677962951112,0.25096908450416877,0.9515918311215018,0.3971859181103605,0.9738270503383151,0.3880750697250629,2.257704734802246,2.239704132080078,2.332448959350586,44292.77152964781,1.0
QAT+Prune only,models/tflite/saved_model_qat_pruned_float32.tflite,248228,0.23672866821289062,61969,0.9489640755604718,0.7933877273499915,0.9628343532971189,0.8699366302186878,0.9916060023683342,0.9459755767827578,0.8547782897949219,0.8308887481689453,0.9398460388183594,116989.40087024434,3.3099892034742253
Compressed (PTQ),models/tflite/saved_model_pruned_quantized.tflite,70920,0.06763458251953125,61969,0.9490341631089617,0.7937378633896047,0.9626452588874372,0.8700698398887534,0.9915647684484298,0.9461015078392082,0.5359888076782227,0.5283355712890625,0.5662441253662109,186571.06000622746,11.585335589396504
QAT+PTQ,models/tflite/saved_model_qat_ptq.tflite,70904,0.06761932373046875,61969,0.9490341631089617,0.7937378633896047,0.9626452588874372,0.8700698398887534,0.9915647684484298,0.9461015078392082,0.5415678024291992,0.5319118499755859,0.5824565887451172,184649.08650671362,11.587949904095678
noQAT+PTQ,models/tflite/saved_model_no_qat_ptq.tflite,70920,0.06763458251953125,61969,0.8227333534454124,0.0,0.0,0.0,0.8227333534454124,1.0,0.5356550216674805,0.5259513854980469,0.5645751953125,186687.31917924067,11.585335589396504
