stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Original,models/tflite/saved_model_original.tflite,691248,0.6592254638671875,173140,0.021374079923711892,0.01725335232949378,0.0815596077683885,0.028481621181865247,3.122544288635254,2.5997161865234375,3.9277076721191406,32025.166260718186,1.0
Compressed (PTQ),models/tflite/saved_model_pruned_quantized.tflite,62088,0.05921173095703125,53844,0.07349062788687905,0.005972169103586243,0.02579579388779465,0.009698880806488216,1.1106252670288086,0.6949901580810547,1.8897056579589844,90039.37058583603,11.133359103208349
