stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Keras,models/global_model.h5,868072,0.8278579711914062,204826,0.28483901238178805,0.19884496052591158,0.9997769006349752,0.3317152886715047,77.16214656829834,64.33796882629395,143.1138515472412,1295.9722408899972,1.0
Original (TFLite),models/tflite/saved_model_original.tflite,821504,0.783447265625,205777,0.2659890806278639,0.1947326549985961,0.9997769006349752,0.3259734664301661,2.2951126098632812,2.277851104736328,2.3691654205322266,43570.84683786255,1.0566862729822375
QAT+일반압축,models/tflite/saved_model_qat_pruned_float32.tflite,248200,0.23670196533203125,61969,0.1815924490591791,0.17822560660341857,0.9997425776557405,0.3025204410966658,0.8649110794067383,0.8521080017089844,0.9081363677978516,115618.82184304105,3.4974697824335212
Compressed (QAT),models/tflite/saved_model_pruned_qat.tflite,66360,0.06328582763671875,62048,0.9410402651847519,0.7646978806757897,0.9647503003260683,0.8531536453590725,0.5428791046142578,0.5338191986083984,0.5745887756347656,184203.07422046553,13.081253767329716
QAT+PTQ,models/tflite/saved_model_qat_ptq.tflite,70872,0.06758880615234375,61969,0.18162900945695623,0.17823215001422676,0.9997425776557405,0.3025298673916374,0.5521535873413086,0.5428791046142578,0.5908012390136719,181109.02888725768,12.248447906084207
noQAT+PTQ,models/tflite/saved_model_no_qat_ptq.tflite,70920,0.06763458251953125,61969,0.17759213220239836,0.17754201655068189,1.0,0.3015468052184623,0.5490541458129883,0.5362033843994141,0.5791187286376953,182131.3995397108,12.240157924421883
