stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Keras,models/global_model.h5,884848,0.8438568115234375,208385,0.8241164287630003,0.0,0.0,0.0,153.0898094177246,93.74237060546875,624.0744590759277,653.2113429388206,1.0
Original (TFLite),models/tflite/saved_model_original.tflite,821652,0.7835884094238281,205777,0.7895297553416575,0.4281001719091205,0.5854247410890145,0.49455209060168537,2.1991729736328125,2.128124237060547,2.534151077270508,45471.639202081526,1.0769133404409652
Compressed (PTQ),models/tflite/saved_model_pruned_quantized.tflite,70896,0.0676116943359375,61969,0.8577383258336562,0.5584812751069068,0.912764470423788,0.6929663067683922,0.5599737167358398,0.5428791046142578,0.6611347198486328,178579.81010771918,12.480929812683367
