stage,model_path,file_size_bytes,file_size_mb,parameter_count,accuracy,precision,recall,f1_score,precision_normal,recall_normal,avg_latency_ms,min_latency_ms,max_latency_ms,samples_per_second,compression_ratio
Baseline,models/tflite/saved_model_original.tflite,817528,0.7796554565429688,204880,0.17328714536414155,0.16765191241659205,0.9223099365024884,0.28372924217267237,0.4090849758517165,0.011609385302681198,1.898956298828125,1.8644332885742188,2.002239227294922,52660.50622740056,1.0
Traditional+PTQ,models/tflite/saved_model_no_qat_ptq.tflite,70856,0.06757354736328125,61969,0.2203982645997855,0.18548227939163595,1.0,0.31292290507593495,1.0,0.05211999081324967,0.4782438278198242,0.4703998565673828,0.5335807800292969,209098.3598384765,11.537879643220052
Traditional+QAT,models/tflite/saved_model_traditional_qat.tflite,66600,0.06351470947265625,62048,0.9617608706249391,0.8606566429484247,0.9361764201132659,0.8968295068761148,0.985957612303231,0.9672833149351371,0.48019886016845703,0.4718303680419922,0.5307197570800781,208247.05823941214,12.275195195195195
QAT+PTQ,models/tflite/saved_model_qat_ptq.tflite,68624,0.0654449462890625,61520,0.17804304377498295,0.17762211329772964,1.0,0.30166232663605347,1.0,0.0006223282485164139,0.48193931579589844,0.4684925079345703,0.5335807800292969,207495.00346294648,11.913149918395897
QAT+QAT,models/tflite/saved_model_pruned_qat.tflite,66600,0.06351470947265625,62048,0.9580591303500049,0.8473076322771969,0.931645786854299,0.887477521660945,0.9849216744777668,0.9637604925283567,0.48258304595947266,0.47206878662109375,0.5278587341308594,207218.22044365396,12.275195195195195
